objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,specobjid,class,redshift,plate,mjd,fiberid
1237667735032230000,152.1961992646,19.0004062226,19.0974,18.05268,17.63422,17.30817,17.17243,5183,301,3,143,2671833384799460000,GALAXY,0.06815298,2373,53768,265
1237652947454530000,6.127235936,-10.0932387282,19.31397,18.32381,18.00276,17.85407,17.82702,1740,301,3,62,2152763558083980000,STAR,0.0001880466,1912,53293,156
1237673705579940000,120.3531477707,42.2472337691,19.28906,18.29186,17.99628,17.86667,17.81254,6573,301,4,239,9335105906860640000,STAR,0.0001262996,8291,57391,981
1237660765381850000,147.0816704913,38.7435070723,18.79411,17.74578,17.29047,16.97838,16.82816,3560,301,5,262,1436813808550050000,GALAXY,0.09082611,1276,53035,602
1237651504343550000,203.7154075987,-0.0506407738,19.41784,18.06234,17.3994,17.00028,16.74516,1404,301,3,32,335561360869976000,GALAXY,0.07758976,298,51955,157
1237651504342300000,200.8783065619,-0.0753033007,18.11587,16.18857,15.28386,14.85047,14.4973,1404,301,3,13,334464048332564000,GALAXY,0.06348383,297,51959,261
1237658493350970000,175.1223944884,10.2744233279,19.45754,18.44521,17.90931,17.46261,17.30462,3031,301,5,366,1378240070829500000,GALAXY,0.1040743,1224,52765,504
1237661968499930000,172.6881070381,42.6880564098,19.10525,18.27653,17.9853,17.88538,17.82687,3840,301,6,115,5290805518000210000,STAR,0.0006101067,4699,55684,734
1237661968500060000,173.192289316,42.9107211748,19.54458,19.38173,19.22556,19.06517,18.872,3840,301,6,117,1538029626792630000,QSO,0.8143325,1366,53063,183
1237661968500200000,173.5095808823,42.9812716621,19.02529,18.17716,17.78159,17.65847,17.57075,3840,301,6,119,1624829197723660000,STAR,0.0001353415,1443,53055,566
1237666301630810000,53.738610573,0.8324959525,19.36384,17.8028,17.17145,16.92337,16.78865,4849,301,5,813,2307124821097470000,STAR,8.696517E-005,2049,53350,567
1237673706652630000,116.8551257073,42.5265550051,18.86114,17.89528,17.47618,17.34733,17.27665,6573,301,6,223,3559126366114910000,STAR,-0.0004496439,3161,54779,570
1237659131671740000,216.3168821957,50.157245538,18.55654,18.66852,19.07936,19.35638,19.81293,3180,301,2,80,9464379339275780000,QSO,2.525378,8406,57513,235
1237662501076070000,231.3606943629,43.1698681607,17.99691,16.29852,15.61806,15.28161,15.07729,3964,301,6,118,1889427501923460000,GALAXY,0.05752412,1678,53433,609
1237662501075420000,229.4474218924,43.9867316496,19.00049,17.20471,16.0939,15.589,15.1848,3964,301,6,108,1888305995281620000,GALAXY,0.1223836,1677,53148,625
1237652944784130000,355.7873257569,15.9964346983,19.44333,18.20577,17.66493,17.4379,17.34259,1739,301,6,275,3524188283976390000,STAR,5.655279E-005,3130,54740,442
1237670965916990000,127.6495663054,11.6350433243,17.63343,16.57862,16.57487,16.6027,16.67499,5935,301,5,76,2729323010933680000,STAR,-8.80265E-005,2424,54448,515
1237670965926170000,148.6806663031,16.9083329893,18.43113,18.29444,18.10745,18.13159,17.71666,5935,301,5,216,10790838967698000000,QSO,0.336049,9584,57786,779
1237661210973630000,224.8053820636,42.0099994405,16.98658,15.72322,15.28875,15.04762,15.07668,3664,301,3,93,3834983391367900000,STAR,-0.0002816074,3406,54970,612
1237670960554050000,43.0866670737,33.4263308589,19.5312,18.32297,17.79442,17.66966,17.63108,5934,301,3,164,8167369844607700000,STAR,-9.238414E-005,7254,56625,334
1237651067884470000,155.5846856167,63.0753525729,18.85065,17.52324,16.92255,16.49549,16.30095,1302,301,6,291,869285752515619000,GALAXY,0.07700107,772,52375,331
1237657776608050000,116.6368518101,27.4128922648,18.54455,17.57147,17.25487,17.12832,17.12436,2864,301,6,57,5012574647864280000,STAR,0.0005706695,4452,55536,248
1237657776608310000,117.1812701694,27.8970215798,18.02682,17.07407,16.76029,16.64312,16.61392,2864,301,6,61,2313766427443620000,STAR,-7.737084E-005,2055,53729,153
1237665582722120000,258.5190105232,40.0725904908,19.18607,18.62484,18.62452,18.39608,18.45312,4682,301,2,225,12118269195646700000,QSO,0.584119,10763,58395,758
1237661361833180000,196.8221956284,47.0329926687,17.73526,16.48392,15.9338,15.61464,15.40995,3699,301,4,75,1642815009971010000,GALAXY,0.09451338,1459,53117,462
1237661361833510000,197.9226239872,46.9426074579,18.61251,17.45626,16.88554,16.50304,16.29515,3699,301,4,80,1645049216675900000,GALAXY,0.08396798,1461,53062,398
1237661361835800000,205.2415175696,45.7456319581,18.98028,17.00022,16.13737,15.71202,15.40228,3699,301,4,115,1649563811755090000,GALAXY,0.0649676,1465,53082,438
1237661361837050000,209.1998603332,44.9103266528,19.50157,17.5705,16.49636,16.03754,15.6735,3699,301,4,134,1650598452213610000,GALAXY,0.1283385,1466,53083,106
1237661361838560000,213.7768427672,43.803579189,18.28288,17.22625,16.72198,16.25446,16.09122,3699,301,4,157,1569634539532220000,GALAXY,0.06918785,1394,53108,473
1237667735037480000,164.6775206582,21.1684534816,19.42294,17.84097,16.99394,16.61008,16.30956,5183,301,3,223,2801314629257550000,GALAXY,0.07803093,2488,54149,275
1237658312402530000,177.3347508619,60.0708907094,17.0037,15.85286,15.79087,15.81794,15.86485,2989,301,4,16,1073111569409270000,STAR,-0.0002574973,953,52411,469
1237666301631530000,55.2781665768,0.7694279971,18.54499,18.09984,18.09494,18.05,18.12387,4849,301,5,824,468500010833570000,QSO,0.6335998,416,51811,457
1237661362367690000,189.0241472714,48.0471132734,18.23939,17.12482,16.69929,16.44302,16.28235,3699,301,5,39,1636092320447230000,GALAXY,0.06097141,1453,53084,581
1237646793846880000,100.6346764568,0.8965313074,17.10013,15.42124,15.87082,14.6468,14.47865,307,301,5,165,8171975698480910000,STAR,8.584688E-005,7258,56605,706
1237668331494050000,226.9884011363,12.6835512018,17.77686,16.41113,15.93191,15.75056,15.6899,5322,301,2,116,3098561556955290000,STAR,-0.000066655,2752,54533,309
1237671126974200000,172.8947768698,-8.6895473338,16.85624,15.87595,15.56398,15.44367,15.40878,5973,301,1,14,3221202459145820000,STAR,0.0004317512,2861,54583,10
1237661387081380000,248.2735212893,35.1002762983,17.75403,16.97135,16.65255,16.48849,16.17518,3705,301,3,308,1507669906760430000,GALAXY,0.0346708,1339,52767,327
1237665440997700000,240.2179568928,17.5259443247,19.59628,19.10205,18.94525,18.71477,18.67325,4649,301,2,370,2472587855147330000,QSO,1.606061,2196,53534,406
1237650371026350000,197.1841723774,-2.1328706333,17.52695,16.40039,16.0101,15.70074,15.6619,1140,301,4,296,382902483858516000,STAR,0.0003710962,340,51990,351
1237663788494880000,124.0946770764,57.6525313326,18.261,17.74013,17.29706,16.96099,16.70477,4264,301,4,154,5797489067743790000,QSO,2.074916,5149,55944,838
1237660765369270000,119.0023327575,22.7180977638,19.20404,17.38657,16.41388,15.92905,15.55381,3560,301,5,70,1423250227606870000,GALAXY,0.08227048,1264,52707,410
1237651504342630000,201.6791792408,-0.0381961732,18.79233,17.65686,17.18498,16.88868,16.76179,1404,301,3,18,334438484687219000,GALAXY,0.08261265,297,51959,168
1237667210527640000,180.2560547745,29.1330678,19.33043,17.99551,17.24617,16.83437,16.55469,5061,301,2,422,2505171885508030000,GALAXY,0.1341271,2225,53729,162
1237661968503080000,182.5929719298,43.4546566604,18.72589,17.8062,17.52812,17.42942,17.4016,3840,301,6,163,9426085278022650000,STAR,-0.000214172,8372,57787,186
1237666301632840000,58.3655034275,0.706548628,19.34382,18.11878,17.47394,17.1354,16.90598,4849,301,5,844,1399662683275420000,STAR,0.0003417754,1243,52930,615
1237661971715260000,168.4776206332,7.2966432124,19.3417,18.95637,18.19325,17.93827,17.47021,3841,301,4,25,1130414547270660000,QSO,0.3611473,1004,52723,40
1237661971718280000,175.3962262344,7.4143123393,18.64321,16.61261,15.60582,15.17248,14.78776,3841,301,4,71,1824066203610540000,GALAXY,0.08818712,1620,53137,394
1237678596467790000,332.3850580025,1.4958243482,19.33554,19.1257,19.05024,19.06969,19.02587,7712,301,2,145,10321283185871400000,QSO,0.8359898,9167,58064,577
1237661360759640000,197.3166448351,46.0711048715,18.35862,17.3979,17.14244,17.04084,17.04586,3699,301,2,78,8347645773161450000,STAR,-0.0005119736,7414,56748,814
1237661360762780000,207.308891883,44.5368730611,18.33284,18.29866,18.23572,18.20063,18.25798,3699,301,2,126,1650649854382210000,QSO,1.2922,1466,53083,293
1237661360764290000,211.7621831103,43.58854939,19.50351,19.41427,19.25962,19.24878,19.28746,3699,301,2,149,6817438387517280000,QSO,1.409127,6055,56102,416
1237652946380060000,4.3453433897,-10.8563136847,19.27248,18.24916,18.13036,18.11232,18.21234,1740,301,1,51,734113438288079000,STAR,-0.0007578824,652,52138,97
1237652946381310000,7.3250028327,-10.9282771705,19.06287,17.67596,17.14309,16.92003,16.81077,1740,301,1,70,3495989660440700000,STAR,-0.0003789852,3105,54825,256
1237652946385310000,16.5870117819,-10.8180662277,19.27319,18.27699,17.9439,17.80903,17.77002,1740,301,1,131,3500446256080200000,STAR,-0.00009659,3109,54833,85
1237659326028970000,246.4111290586,40.0988402122,17.07021,15.42603,14.69567,14.32791,14.02005,3225,301,4,232,1319677607532320000,GALAXY,0.0325493,1172,52759,447
1237659934826820000,5.286149986,34.2500712015,19.02139,18.13197,17.7589,17.71194,17.76188,3367,301,2,22,1652834307699400000,STAR,-0.0009860105,1468,52999,48
1237678889596220000,29.4034397197,-2.1739510316,18.25108,17.35479,17.09198,16.98177,16.96672,7780,301,4,98,4896760618688990000,STAR,-0.0004047007,4349,55803,807
1237668349760110000,245.9053149821,8.8279255545,19.50311,17.99854,16.97149,16.49336,16.12934,5326,301,4,306,2850860554732460000,GALAXY,0.1763637,2532,54589,298
1237661361835150000,203.1291997091,46.0916046822,19.12906,17.44763,16.57969,16.07748,15.72495,3699,301,4,105,1647213605331950000,GALAXY,0.1109266,1463,53063,80
1237666338652420000,17.3550534781,-0.6087218058,19.20944,17.32851,16.43975,16.03151,15.71471,4858,301,2,470,447043316010215000,GALAXY,0.05453685,397,51794,222
1237666338653860000,20.5878103547,-0.4862277287,19.43205,17.74369,17.07932,16.69382,16.48817,4858,301,2,492,449296215721404000,GALAXY,0.01716016,399,51817,226
1237650372093870000,183.0793257758,-1.2599748862,19.49443,19.51044,19.76941,19.94058,20.11153,1140,301,6,201,373944219196221000,STAR,-0.0001805982,332,52367,529
1237646796522460000,111.0150260821,-0.3506153709,18.1534,16.55238,15.91013,15.66905,15.56613,308,301,2,31,8387987678982070000,STAR,-3.621717E-005,7450,56722,121
1237651539246190000,167.7927791718,66.8339017418,19.14297,17.0553,15.95445,15.48227,15.14271,1412,301,4,124,551851515413817000,GALAXY,0.1357687,490,51929,584
1237668271359390000,197.0984218635,19.0520115188,19.29305,18.44234,18.11519,17.9837,17.94449,5308,301,2,38,6601359062885220000,STAR,2.97575E-005,5863,56042,756
1237668271372170000,227.2558918801,14.4456389457,18.57903,18.15082,18.04048,17.89775,17.5125,5308,301,2,233,3114316729065430000,QSO,0.4090606,2766,54242,282
1237657770167440000,134.7643914262,44.552647965,19.47301,18.18316,17.72238,17.48992,17.29916,2863,301,2,85,1009964145979710000,GALAXY,0.03233975,897,52605,116
1237659327096360000,232.4416981184,51.09700228,17.95151,16.74995,16.31358,16.15381,16.1039,3225,301,6,135,3860746323296890000,STAR,-8.431861E-005,3429,54976,129
1237659327103570000,248.9065831651,39.2373720895,17.52524,16.65104,16.33072,16.21561,16.21087,3225,301,6,245,6798305510603120000,STAR,-0.0001655827,6038,56090,443
1237657587096090000,36.4703534742,0.7158382581,18.7654,17.44242,16.93042,16.74893,16.69746,2820,301,5,110,8256463547707710000,STAR,-0.0001721944,7333,56686,871
1237664874046030000,130.0622229981,23.2816398497,17.25749,15.97731,15.47186,15.29156,15.22619,4517,301,2,126,3797795158834130000,STAR,7.023048E-005,3373,54940,490
1237664092905080000,143.5209705074,31.8809093996,19.48368,18.25035,17.65626,17.34246,17.10854,4335,301,3,221,2187709337709860000,GALAXY,0.1262906,1943,53386,312
1237670965924130000,143.9973169983,15.9484498241,19.19888,17.11397,16.26808,15.98939,15.82193,5935,301,5,185,3598533138655060000,STAR,8.864384E-005,3196,54834,571
1237656494041730000,4.2303194009,13.8071281153,17.73427,16.75221,16.41558,16.28189,16.21632,2566,301,1,336,846690511606540000,STAR,-0.0005092809,752,52251,50
1237651737389700000,230.6275159465,2.4275028976,18.96316,18.30781,17.99475,17.71524,17.71112,1458,301,5,706,3324893277206900000,GALAXY,0.1419145,2953,54560,403
1237662530071300000,226.1509167394,11.5939062692,18.59594,17.26273,16.69968,16.31262,16.11336,3971,301,4,182,1934384340356060000,GALAXY,0.08564921,1718,53850,321
1237668332033930000,233.9452695697,11.6309862216,18.34182,17.41878,17.16699,17.0844,17.04588,5322,301,3,162,3100746006766050000,STAR,-0.0006036952,2754,54240,64
1237661360765730000,216.0311048246,42.2356977553,19.3871,17.52319,16.6722,16.26035,15.98748,3699,301,2,171,1570699961551580000,GALAXY,0.07214497,1395,52825,253
1237668336327590000,249.0318873984,11.1757855238,19.01472,18.88192,18.75942,18.55215,18.52826,5323,301,3,142,2851929554845460000,QSO,1.793492,2533,54585,91
1237668331494050000,227.0025141314,12.6394404996,19.42704,17.47314,16.50037,16.05581,15.67432,5322,301,2,116,3098563755978550000,GALAXY,0.09119396,2752,54533,317
1237661976549130000,189.5477121935,8.2944341717,18.90392,18.72746,18.64184,18.78928,18.79486,3842,301,5,56,1833112990937800000,QSO,0.9178024,1628,53474,538
1237665532252780000,223.7493011436,22.4257177609,18.70718,17.4128,16.83565,16.60294,16.471,4670,301,4,172,3813436536557510000,STAR,0.0002261913,3387,54951,49
1237665441519700000,204.9452841374,28.1134865692,17.72535,16.78687,16.50605,16.22504,16.12986,4649,301,3,143,2271012188397270000,GALAXY,0.06370816,2017,53474,262
1237668597781500000,259.4230080104,-13.9173241613,18.0784,16.35763,15.57143,15.26223,15.09627,5384,301,2,108,2854225885668600000,STAR,-5.287544E-005,2535,54632,253
1237679254670480000,32.1612915588,-4.1432892778,17.79691,16.78882,16.44131,16.31321,16.26261,7865,301,4,129,10495758633367000000,STAR,-0.000095645,9322,57742,435
1237679254672700000,37.1766651106,-3.8706450306,18.93869,17.91941,17.52353,17.39964,17.31868,7865,301,4,163,7171128190358020000,STAR,-7.144837E-005,6369,56217,988
1237679254672970000,37.8666206703,-3.905948877,19.04492,18.16155,17.82473,17.66772,17.61887,7865,301,4,167,10492304522638300000,STAR,0.0004186034,9319,58043,157
1237662501081190000,243.0536161398,35.8665860653,18.82162,17.70004,17.33078,17.123,16.99627,3964,301,6,196,1189028413323630000,GALAXY,0.03179462,1056,52764,284
1237661387066700000,208.6983019256,54.9863226363,19.0004,16.86199,15.8914,15.37123,14.95634,3705,301,3,84,1489619499748450000,GALAXY,0.06768407,1323,52797,196
1237665440977780000,191.8268154809,29.1148259825,18.49339,17.00476,16.47646,16.29245,16.20384,4649,301,2,66,2766361979764370000,STAR,6.362859E-005,2457,54180,94
1237656240620770000,326.3732255936,10.7359566759,18.73922,17.59175,17.51874,17.51637,17.55779,2507,301,1,63,824165366140791000,STAR,-0.0002630927,732,52221,24
1237666338652090000,16.5482020586,-0.6169888986,17.47933,15.95861,15.2344,14.83781,14.56005,4858,301,2,465,445884980879452000,GALAXY,0.07363261,396,51816,104
1237651538725240000,241.0673110276,53.4276971629,18.81936,17.53505,17.0288,16.82453,16.75036,1412,301,3,367,2450048703306690000,STAR,-5.984752E-005,2176,54243,329
1237661137956310000,144.2190811461,34.6628325911,18.62746,17.67552,17.32965,17.18769,17.02321,3647,301,3,49,1794761467518540000,GALAXY,0.02355232,1594,52992,280
1237651539254900000,216.7985570062,64.303723378,18.53399,17.18161,16.76348,16.47679,16.45152,1412,301,4,257,561956028262935000,GALAXY,0.04619972,499,51988,480
1237664130473530000,143.4242430429,10.3718999677,19.15151,18.97799,18.78815,18.59226,18.28844,4344,301,1,30,5979683092469930000,QSO,2.077303,5311,55956,104
1237654605869220000,175.2560300448,5.2602614934,17.40194,16.23396,15.71548,15.40716,15.18465,2126,301,4,374,944727918188194000,GALAXY,0.03187859,839,52373,356
1237654605873480000,184.9663361676,5.2549283584,18.32689,16.41646,15.50459,15.07249,14.74988,2126,301,4,439,950423938259774000,GALAXY,0.07497498,844,52378,598
1237673706654140000,121.5517977998,43.1950305445,18.13697,17.07732,16.68164,16.52921,16.46532,6573,301,6,246,492168374101502000,STAR,2.303455E-005,437,51876,546
1237660961860880000,127.4004906606,28.0090057917,19.5846,18.34648,17.73803,17.33016,17.07955,3606,301,3,22,1426666139131340000,GALAXY,0.1243285,1267,52932,549
1237667541214100000,143.7608698702,18.7369957397,17.88041,16.97828,16.66825,16.54071,16.53532,5138,301,2,25,10754727707776700000,STAR,0.0009494731,9552,57814,479
1237659325488960000,239.3454438827,45.2462202424,19.34492,18.42726,18.12937,18.02518,17.99617,3225,301,3,184,3888896845077910000,STAR,-0.000796422,3454,55003,140
1237670965924530000,144.8621477646,15.9885176026,19.03375,18.09074,17.65721,17.48623,17.40199,5935,301,5,191,10789623732857200000,STAR,-0.000099116,9583,57809,454
1237662341085860000,238.9664590345,28.6026066105,19.10778,17.42259,16.74783,16.28059,16.1785,3927,301,4,77,1566260408342310000,GALAXY,0.07627614,1391,52817,486
1237672816514430000,349.3629959623,19.1540337646,18.03823,16.93615,16.53168,16.36271,16.29731,6366,301,4,128,8564891131451820000,STAR,-0.0002023794,7607,56902,620
1237652947457020000,11.8540492675,-9.983908951,19.22513,19.04712,18.93523,18.68205,18.76216,1740,301,3,100,738632431246010000,QSO,1.640461,656,52148,153
1237652947453940000,4.7282247157,-10.0305528924,19.37671,18.4452,18.11687,17.9839,17.91755,1740,301,3,53,2153931789658250000,STAR,0.0003122045,1913,53321,310
1237665535464440000,232.2415654823,22.7442214486,18.24088,16.57642,15.73298,15.26342,14.87919,4671,301,2,26,2433234140737330000,GALAXY,0.03031498,2161,53878,598
1237662194520750000,167.4512944891,41.0014730808,19.04665,16.8364,15.94672,15.63084,15.47895,3893,301,3,87,3744790177210540000,STAR,6.510632E-005,3326,54943,171
1237667735043900000,180.5305603573,22.285044037,19.57286,17.82233,16.94332,16.54862,16.24662,5183,301,3,321,2975800528505690000,GALAXY,0.1092099,2643,54208,171
1237671939808890000,280.6133115702,63.8522620125,17.55076,16.24891,15.80775,15.65643,15.60185,6162,301,3,199,2873328525811670000,STAR,-0.0001115299,2552,54632,116
1237667781214670000,161.9755458785,19.6328356022,19.14176,17.95988,17.46545,17.17242,16.97882,5194,301,1,319,2789980312770210000,GALAXY,0.05461361,2478,54097,1
1237661416063430000,206.4876811133,54.4269599446,19.49254,17.63424,16.72449,16.27478,15.96656,3712,301,1,171,1489647812172870000,GALAXY,0.136179,1323,52797,299
1237651539239440000,137.9181818716,58.9758249752,19.51793,18.03961,17.37712,16.99209,16.72649,1412,301,4,21,545063405132737000,GALAXY,0.09782804,484,51907,465
1237658206124440000,193.4769863468,50.8613978063,18.6123,17.15266,16.5759,16.32878,16.19921,2964,301,6,357,3291150914668230000,STAR,-0.0002905592,2923,54563,529
